RXAtom_AUI,Most_Useful_Source_CODE,Source_Abbreviation,Term_Type_In_Source_TTY,Drug_String,Old_RXConcept_CUI,New_RXConcept_CUI
7711548,075200,NDDF,CDA,"ANTIHEMO.FVIII,FULL LENGTH PEG 2,000 (+/-) unit range INTRAVEN VIAL (EA)",1724548,1741407
7711549,075197,NDDF,CDA,"ANTIHEMO.FVIII,FULL LENGTH PEG 250 (+/-) unit range INTRAVEN VIAL (EA)",1724549,1741407
7711550,075198,NDDF,CDA,"ANTIHEMO.FVIII,FULL LENGTH PEG 500 (+/-) unit range INTRAVEN VIAL (EA)",1724550,1741407
7711551,075199,NDDF,CDC,"ANTIHEMOPHILIC FACTOR (FVIII) RECOMBINANT, FULL LENGTH, PEG 1,000 (+/-) unit range INTRAVEN VIAL (EA)",1724552,1741407
7711552,075200,NDDF,CDC,"ANTIHEMOPHILIC FACTOR (FVIII) RECOMBINANT, FULL LENGTH, PEG 2,000 (+/-) unit range INTRAVEN VIAL (EA)",1724548,1741407
7711553,075197,NDDF,CDC,"ANTIHEMOPHILIC FACTOR (FVIII) RECOMBINANT, FULL LENGTH, PEG 250 (+/-) unit range INTRAVEN VIAL (EA)",1724549,1741407
7711554,075198,NDDF,CDC,"ANTIHEMOPHILIC FACTOR (FVIII) RECOMBINANT, FULL LENGTH, PEG 500 (+/-) unit range INTRAVEN VIAL (EA)",1724550,1741407
7711555,075199,NDDF,CDD,"ANTIHEMOPHILIC FACTOR (FVIII) RECOMBINANT, FULL LENGTH, PEG@1,000 (+/-) unit range@INTRAVEN@VIAL (EA)",1724552,1741407
7711556,075200,NDDF,CDD,"ANTIHEMOPHILIC FACTOR (FVIII) RECOMBINANT, FULL LENGTH, PEG@2,000 (+/-) unit range@INTRAVEN@VIAL (EA)",1724548,1741407
7711557,075197,NDDF,CDD,"ANTIHEMOPHILIC FACTOR (FVIII) RECOMBINANT, FULL LENGTH, PEG@250 (+/-) unit range@INTRAVEN@VIAL (EA)",1724549,1741407
7711558,075198,NDDF,CDD,"ANTIHEMOPHILIC FACTOR (FVIII) RECOMBINANT, FULL LENGTH, PEG@500 (+/-) unit range@INTRAVEN@VIAL (EA)",1724550,1741407
7712529,016593,NDDF,IN,"antihemophilic factor,rec PEG",1725789,1741407
7713448,99104,GS,BD,Ensure Clear Liquid (Mixed Berry) (Institutional),1726053,1726052
7713456,99201,GS,BD,Ensure Original Nutrition (Butter Pecan),1726058,1726057
7713463,99196,GS,BD,Ensure Original Nutrition (Vanilla),1726065,1726064
7713490,98791,GS,BD,Glucagon 1mg Powder for Injection (NOVAPLUS),310497,1744191
7713674,99024,GS,BD,PROMOTE very-high-protein nutrition (Vanilla),1726085,1726084
7713681,98716,GS,BD,Peptamen 1 Cal with Prebio1 250mL Enteral Suspension,1726413,1726412
7713687,98711,GS,BD,Phenactin AA Plus PKU 20PE Suspension,1726083,1726082
7713697,99058,GS,BD,Premier Value Unilet Micro Thin Lancet 33G,1726029,1726028
7713701,98684,GS,BD,Promactin AA Plus MMA PA 20PE Suspension,1726474,1726470
7713707,99199,GS,CD,Publix 1ML 31G 5/16 inch Short Needle Insulin Syringe,1726032,1726031
7713766,98836,GS,BD,Top Care Comfort Assist 1/2ML 29G 1/2 inch Insulin Syringe,1726039,1726038
7714028,69938-151,MTHSPL,DP,LIDOCAINE HYDROCHLORIDE ANHYDROUS 20 mg in 1 mL ORAL SOLUTION [Medicated DNA Collection Kit],1010774,1742681
7714029,69938-151,MTHSPL,DP,LIDOCAINE HYDROCHLORIDE ANHYDROUS 20 mg in 1 mL TOPICAL SOLUTION [Medicated DNA Collection Kit],1010774,1742681
7714651,N0000010034,NDFRT,SY,D2E7 Antibody,327361,1740267
7715106,N0000192066,NDFRT,AB,NUTRITION SUPL PEDIASURE/BANANA LIQUID,1723448,704634
7715107,N0000192065,NDFRT,AB,NUTRITION SUPL PEDIASURE/CHOCOLATE LIQ,1723449,704635
7715108,N0000192067,NDFRT,AB,NUTRITION SUPL PEDIASURE/STRAWBERRY LIQ,1723450,704636
7715146,N0000192066,NDFRT,PT,PEDIASURE LIQUID BANANA,1723448,704634
7715147,N0000192066,NDFRT,FN,PEDIASURE LIQUID BANANA [VA Product],1723448,704634
7715148,N0000192065,NDFRT,PT,PEDIASURE LIQUID CHOCOLATE,1723449,704635
7715149,N0000192065,NDFRT,FN,PEDIASURE LIQUID CHOCOLATE [VA Product],1723449,704635
7715150,N0000192067,NDFRT,PT,PEDIASURE LIQUID STRAWBERRY,1723450,704636
7715151,N0000192067,NDFRT,FN,PEDIASURE LIQUID STRAWBERRY [VA Product],1723450,704636
7716340,0409-1230,MTHSPL,DP,"OXACILLIN SODIUM 1 g INTRAMUSCULAR POWDER, FOR SOLUTION [OXACILLIN]",312130,1743547
7716341,0409-1230,MTHSPL,DP,"OXACILLIN SODIUM 1 g INTRAVENOUS POWDER, FOR SOLUTION [OXACILLIN]",312130,1743547
7716342,0409-1231,MTHSPL,DP,"OXACILLIN SODIUM 2 g INTRAMUSCULAR POWDER, FOR SOLUTION [OXACILLIN]",312130,1743549
7716343,0409-1231,MTHSPL,DP,"OXACILLIN SODIUM 2 g INTRAVENOUS POWDER, FOR SOLUTION [OXACILLIN]",312130,1743549
7716719,0904-6537,MTHSPL,DP,DEXTROMETHORPHAN HYDROBROMIDE 20 mg in 10 mL / GUAIFENESIN 200 mg in 10 mL / PHENYLEPHRINE HYDROCHLORIDE 10 mg in 10 mL ORAL LIQUID [Tussin Multi Symptom Cold CF Adult],1604325,1044949
7716752,55150-263,MTHSPL,DP,"METHYLPREDNISOLONE SODIUM SUCCINATE 125 mg INTRAMUSCULAR INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",105403,1743704
7716753,55150-263,MTHSPL,DP,"METHYLPREDNISOLONE SODIUM SUCCINATE 125 mg INTRAVENOUS INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",105403,1743704
7717183,N03AX23,ATC,IN,brivaracetam,638343,1739745
7718429,0363-0276,MTHSPL,DP,CETIRIZINE HYDROCHLORIDE 5 mg in 5 mL ORAL SOLUTION [wal zyr],1014673,1482533
7718564,11668,MDDB,CD,Antihemophilic Factor Recomb Pegylated For Inj 250 Unit,1719222,1741407
7718565,11669,MDDB,CD,Antihemophilic Factor Recomb Pegylated For Inj 500 Unit,1719222,1741407
7718566,11670,MDDB,CD,Antihemophilic Factor Recomb Pegylated For Inj 1000 Unit,1719222,1741407
7718567,11671,MDDB,CD,Antihemophilic Factor Recomb Pegylated For Inj 2000 Unit,1719222,1741407
7718758,0703-0031,MTHSPL,DP,"METHYLPREDNISOLONE ACETATE 40 mg in 1 mL INTRA-ARTICULAR INJECTION, SUSPENSION [Methylprednisolone Acetate]",1358610,1743779
7718759,0703-0031,MTHSPL,DP,"METHYLPREDNISOLONE ACETATE 40 mg in 1 mL INTRALESIONAL INJECTION, SUSPENSION [Methylprednisolone Acetate]",1358610,1743779
7718760,0703-0031,MTHSPL,DP,"METHYLPREDNISOLONE ACETATE 40 mg in 1 mL INTRAMUSCULAR INJECTION, SUSPENSION [Methylprednisolone Acetate]",1358610,1743779
7718761,0703-0031,MTHSPL,DP,"METHYLPREDNISOLONE ACETATE 40 mg in 1 mL SOFT TISSUE INJECTION, SUSPENSION [Methylprednisolone Acetate]",1358610,1743779
7718762,0703-0051,MTHSPL,DP,"METHYLPREDNISOLONE ACETATE 80 mg in 1 mL INTRA-ARTICULAR INJECTION, SUSPENSION [Methylprednisolone Acetate]",1358617,1743855
7718763,0703-0051,MTHSPL,DP,"METHYLPREDNISOLONE ACETATE 80 mg in 1 mL INTRALESIONAL INJECTION, SUSPENSION [Methylprednisolone Acetate]",1358617,1743855
7718764,0703-0051,MTHSPL,DP,"METHYLPREDNISOLONE ACETATE 80 mg in 1 mL INTRAMUSCULAR INJECTION, SUSPENSION [Methylprednisolone Acetate]",1358617,1743855
7718765,0703-0051,MTHSPL,DP,"METHYLPREDNISOLONE ACETATE 80 mg in 1 mL SOFT TISSUE INJECTION, SUSPENSION [Methylprednisolone Acetate]",1358617,1743855
7719002,54162-450,MTHSPL,DP,CAMPHOR (SYNTHETIC) 2.4 g in 50 g / EUCALYPTUS OIL 0.6 g in 50 g / MENTHOL 1.3 g in 50 g TOPICAL OINTMENT [Vaporx Balm],727137,1432507
7719003,70316-320,MTHSPL,DP,"CAMPHOR (SYNTHETIC) 2.8 g in 100 g / MENTHOL, UNSPECIFIED FORM 2.25 g in 100 g TOPICAL GEL [Sno Swedish Arctic Gel Support]",1728935,1744129
7719008,54162-375,MTHSPL,DP,CETYLPYRIDINIUM CHLORIDE 0.283 g in 473 mL ORAL SOLUTION [CleanZing],1728937,1291363
7719009,0116-1060,MTHSPL,DP,CHLORHEXIDINE GLUCONATE 4 g in 100 mL TOPICAL LIQUID [DYNA-HEX 4],1728938,834162
7719010,15187-036,MTHSPL,DP,CHLORPHENIRAMINE MALEATE 2 mg in 5 mL / DEXTROMETHORPHAN HYDROBROMIDE 15 mg in 5 mL ORAL LIQUID [Scot-Tussin DM Maximum Strength Cough Suppressant and Cold Relief],1728939,1370127
7719016,15187-050,MTHSPL,DP,DEXTROMETHORPHAN HYDROBROMIDE 15 mg in 5 mL / GUAIFENESIN 200 mg in 5 mL ORAL LIQUID [Scot-Tussin Senior Maximum Strength Cough Suppressant and Expectorant],1730437,1150131
7719041,15187-006,MTHSPL,DP,GUAIFENESIN 100 mg in 5 mL ORAL LIQUID [Scot-Tussin Expectorant Cough],1728959,213158
7719424,4035040,VANDF,AB,"LANCET,UNILET MICRO THIN 33G",1729813,1604152
7719425,4035040,VANDF,CD,"LANCET,UNILET MICRO THIN 33G",1729813,1604152
7719481,4035054,VANDF,CD,OMBITASVIR 12.5/PARITAPREVIR 75/RITONAVIR 50MG TAB DAILY PACK,1597387,1597379
7719508,4035054,VANDF,AB,TECHNIVIE DAILY PACK,1597387,1597379
7720806,26455,MMSL,BD,"Good Sense Berry Twist Glucose, 25% oral liquid",1673014,849418
7720812,26455,MMSL,BD,"Good Sense Grape Glucose, 25% oral liquid",1673014,849418
7720858,15843,MMSL,BD,"Nix Cream Rinse, 1% topical lotion",312320,763066
7720879,NOCODE,MMSL,MS,Up & Up Blood Glucose Test Strips,1729968,1726050
7720886,NOCODE,MMSL,MS,Up & Up Premium Blood Glucose Test Strips,1729973,1298133
7721035,010797,NDDF,IN,Bifidobacterium combo no.1,579509,1743711
7721036,016632,NDDF,IN,Bifidobacterium combo no.6,1736553,1744050
7722096,99326,GS,BD,Ensure Plus Therapeutic Nutrition (Milk Chocolate) (Institutional),1732621,1730603
7722158,99363,GS,BD,Glucerna 1.2 Cal Ready To Hang (Vanilla),1732622,1730609
7722275,99354,GS,BD,OTIPRIO 6% Otic Suspension,1730624,1740002
7722527,99242,GS,BD,VISTOGARD 10g Granules,1730655,1739800
7723197,52565-053,MTHSPL,DP,"Cefotetan Disodium 2 g in 20 mL INTRAMUSCULAR INJECTION, POWDER, FOR SOLUTION [CEFOTAN]",1722921,1743557
7723198,52565-053,MTHSPL,DP,"Cefotetan Disodium 2 g in 20 mL INTRAVENOUS INJECTION, POWDER, FOR SOLUTION [CEFOTAN]",1722921,1743557
7723209,63323-593,MTHSPL,DP,Glucagon KIT,310497,1744191
7723571,N0000192214,NDFRT,PT,OMBITASVIR 12.5/PARITAPREVIR 75/RITONAVIR 50MG TAB DAILY PACK,1597387,1597379
7723572,N0000192214,NDFRT,FN,OMBITASVIR 12.5/PARITAPREVIR 75/RITONAVIR 50MG TAB DAILY PACK [VA Product],1597387,1597379
7723598,N0000192214,NDFRT,AB,TECHNIVIE DAILY PACK,1597387,1597379
7724572,68788-0014,MTHSPL,DP,"PHENYLEPHRINE HYDROCHLORIDE 0.00525 g / FAT, HARD 1.86 g RECTAL SUPPOSITORY [Rugby Hemorrhoidal]",1732776,312398
7725819,68516-5214,MTHSPL,DP,"Albumin (Human) 12.5 g in 250 mL INTRAVENOUS INJECTION, SOLUTION [ALBUTEIN]",202209,1741406
7725820,68516-5216,MTHSPL,DP,"Albumin (Human) 12.5 g in 50 mL INTRAVENOUS INJECTION, SOLUTION [ALBUTEIN]",107133,1741379
7725871,0264-1442,MTHSPL,DP,DOPAMINE HYDROCHLORIDE 80 mg in 100 mL / DEXTROSE MONOHYDRATE 5 g in 100 mL INTRAVENOUS INJECTION [MYOCARD-DX],1292740,1743870
7725872,0264-1482,MTHSPL,DP,DOPAMINE HYDROCHLORIDE 800 mg in 100 mL / DEXTROSE MONOHYDRATE 5 g in 100 mL INTRAVENOUS INJECTION [MYOCARD-DX],1114888,1743951
7726001,63187-632,MTHSPL,DP,ORPHENADRINE CITRATE 100 mg ORAL TABLET,994841,994521
7726136,04067,MDDB,CD,Ascorbic Acid Oral Granules,1733575,582267
7726191,18330,MDDB,CD,Methacholine Chloride Crystals,1733826,1143644
7726194,27596,MDDB,CD,Niacin Oral Powder,1733633,237789
7726196,27608,MDDB,CD,Glutamine Crystals,1733823,359590
7726197,27617,MDDB,CD,Methoxsalen Crystals,1733827,359766
7726204,28322,MDDB,CD,Potassium Sodium Tartrate Granules,1733835,1143497
7726212,28395,MDDB,CD,Sodium Salicylate Crystals,1733840,360128
7726214,28400,MDDB,CD,Cholecalciferol Crystals,1733802,359379
7726217,28462,MDDB,CD,Valine Crystals,1733843,360201
7726218,28466,MDDB,CD,Threonine Crystals,1733842,360179
7726331,69424-360,MTHSPL,DP,Witch Hazel 30 mg in 30 mL TOPICAL PATCH [Leaders Coconut Mask with Blueberry],1733812,1734009
7726332,69424-350,MTHSPL,DP,Witch Hazel 30 mg in 30 mL TOPICAL PATCH [Leaders Coconut Mask with Broccoli],1733811,1734009
7726814,99995,GS,CD,Dietary Supplement Soft chew,1734962,1734305
7726859,99989,GS,CD,Glucosamine Complex Oral tablet,1735019,1424816
7726963,99975,GS,BD,SalivaMAX Powder for Reconstitution,1734242,1734781
7727005,100101,GS,CD,Wal-Dryl Allergy 25mg/10mL Liquid (Cherry),1049906,1086767
7727055,99991,GS,CD,Walgreens Wal-Dryl Allergy 25mg/10mL Liquid (Cherry),1049906,1086767
7727056,100016,GS,CD,Walgreens Women 50+ Multivitamin Tablet,1735076,1731044
7727370,69424-490,MTHSPL,DP,Allantoin 50 mg in 10 mL TOPICAL GEL [Leaders Mediu Purifying Salt Pack],1734703,1734701
7727501,0078-0669,MTHSPL,DP,"OFATUMUMAB 20 mg in 1 mL INTRAVENOUS INJECTION, SOLUTION [ARZERRA]",1658047,1658048
7727942,NOCODE,MMX,BD,Etomidate 2 MG/1 ML Intravenous Solution [NOVAPLUS AMIDATE],1654010,1743295
7727947,NOCODE,MMX,BD,Glycerin;Lidocaine Hydrochloride NA; 2% Multiple Routes Kit [MEDICATED DNA COLLECTION KIT],1010774,1742681
7728440,70202-0004,MTHSPL,DP,DIPROPYLENE GLYCOL 1 g in 100 g TOPICAL LIQUID [Abelia aloe vera moisturizing mask],1735153,1734032
7728441,70202-0001,MTHSPL,DP,DIPROPYLENE GLYCOL 1 g in 100 g TOPICAL LIQUID [Abelia collagen amplifying mask],1735154,1734032
7728460,67091-104,MTHSPL,DP,SODIUM FLUORIDE 0.2 mg in 1 mL ORAL RINSE [Kids Flouride Rinse],597965,240698
7728593,4035181,VANDF,AB,ANTIHEMO FACTOR PEGYLATED 250UNIT/VI INJ,1735245,1741407
7728594,4035181,VANDF,CD,"ANTIHEMOPHILIC FACTOR,RECOMB,PEGYLATED 250UNIT/VIL INJ",1735245,1741407
7728595,4035182,VANDF,AB,ANTIHEMO FACTOR PEGYLATED 500UNIT/VI INJ,1735245,1741407
7728596,4035182,VANDF,CD,"ANTIHEMOPHILIC FACTOR,RECOMB,PEGYLATED 500UNIT/VIL INJ",1735245,1741407
7728597,4035183,VANDF,AB,ANTIHEMO FACT PEGYLATED 1000UNIT/VI INJ,1735245,1741407
7728598,4035183,VANDF,CD,"ANTIHEMOPHILIC FACTOR,RECOMB,PEGYLATED 1000UNIT/VIL INJ",1735245,1741407
7728601,4035185,VANDF,AB,ANTIHEMO FACT PEGYLATED 2000UNIT/VI INJ,1735245,1741407
7728602,4035185,VANDF,CD,"ANTIHEMOPHILIC FACTOR,RECOMB,PEGYLATED 2000UNIT/VIL INJ",1735245,1741407
7728733,4035256,VANDF,CD,ENSURE CLEAR LIQUID APPLE,1736303,1726051
7728734,4035256,VANDF,AB,NUTRITION SUPL ENSURE CLEAR LIQ/APPLE,1736303,1726051
7728886,53462-464,MTHSPL,DP,QCARE ORAL CLEANSING AND SUCTIONING SYSTEM KIT,1735482,1735481
7729540,016649,NDDF,IN,Bifidobacterium combo no.7,1737101,1743716
7731912,016664,NDDF,IN,calcium fructoborate,1737102,621619
7732245,N0Y68724R3,MTHSPL,SU,Buckwheat,1736054,285181
7732627,237542,MMSL,BN,Otiprio,1736603,1739998
7732631,237553,MMSL,BN,Vistogard,1736610,1739795
7732643,237601,MMSL,BN,Zurampic,1736611,1731037
7732661,25529,MMSL,BD,"Robafen CF, 20 mg-200 mg-10 mg/10 mL oral liquid",1604325,1044949
7732776,NOCODE,MMSL,MS,Ensure Compact Vanilla,1736259,1730595
7733060,11523-0464,MTHSPL,DP,SALICYLIC ACID 1.7 mg in 1 mL TOPICAL SOLUTION [Dr. Scholls Corn/Callus Remover],804945,1740266
7733126,N0000192261,NDFRT,AB,ANTIHEMO FACT PEGYLATED 1000UNIT/VI INJ,1735245,1741407
7733127,N0000192260,NDFRT,AB,ANTIHEMO FACT PEGYLATED 2000UNIT/VI INJ,1735245,1741407
7733128,N0000192263,NDFRT,AB,ANTIHEMO FACTOR PEGYLATED 250UNIT/VI INJ,1735245,1741407
7733129,N0000192262,NDFRT,AB,ANTIHEMO FACTOR PEGYLATED 500UNIT/VI INJ,1735245,1741407
7733130,N0000192261,NDFRT,PT,"ANTIHEMOPHILIC FACTOR,RECOMB,PEGYLATED 1000UNIT/VIL INJ",1735245,1741407
7733131,N0000192261,NDFRT,FN,"ANTIHEMOPHILIC FACTOR,RECOMB,PEGYLATED 1000UNIT/VIL INJ [VA Product]",1735245,1741407
7733132,N0000192260,NDFRT,PT,"ANTIHEMOPHILIC FACTOR,RECOMB,PEGYLATED 2000UNIT/VIL INJ",1735245,1741407
7733133,N0000192260,NDFRT,FN,"ANTIHEMOPHILIC FACTOR,RECOMB,PEGYLATED 2000UNIT/VIL INJ [VA Product]",1735245,1741407
7733134,N0000192263,NDFRT,PT,"ANTIHEMOPHILIC FACTOR,RECOMB,PEGYLATED 250UNIT/VIL INJ",1735245,1741407
7733135,N0000192263,NDFRT,FN,"ANTIHEMOPHILIC FACTOR,RECOMB,PEGYLATED 250UNIT/VIL INJ [VA Product]",1735245,1741407
7733136,N0000192262,NDFRT,PT,"ANTIHEMOPHILIC FACTOR,RECOMB,PEGYLATED 500UNIT/VIL INJ",1735245,1741407
7733137,N0000192262,NDFRT,FN,"ANTIHEMOPHILIC FACTOR,RECOMB,PEGYLATED 500UNIT/VIL INJ [VA Product]",1735245,1741407
7733231,N0000192275,NDFRT,PT,ENSURE CLEAR LIQUID APPLE,1736303,1726051
7733232,N0000192275,NDFRT,FN,ENSURE CLEAR LIQUID APPLE [VA Product],1736303,1726051
7733328,N0000192275,NDFRT,AB,NUTRITION SUPL ENSURE CLEAR LIQ/APPLE,1736303,1726051
7733805,712886002,SNOMEDCT_US,PT,Adrenergic receptor agonist,1436919,374
7733806,712886002,SNOMEDCT_US,FN,Adrenergic receptor agonist (substance),1436919,374
7733822,714291009,SNOMEDCT_US,PT,Aminoacridine,670,645
7733823,714291009,SNOMEDCT_US,FN,Aminoacridine (product),670,645
7734008,712887006,SNOMEDCT_US,PT,Cholinergic muscarinic agonist,1437128,71644
7734009,712887006,SNOMEDCT_US,FN,Cholinergic muscarinic agonist (substance),1437128,71644
7734010,712888001,SNOMEDCT_US,PT,Cholinergic nicotinic agonist,1437126,71645
7734011,712888001,SNOMEDCT_US,FN,Cholinergic nicotinic agonist (substance),1437126,71645
7734099,712735003,SNOMEDCT_US,SY,Dimethindene maleate,1739141,258334
7734102,712735003,SNOMEDCT_US,PT,Dimetindene maleate,1739141,258334
7734103,712735003,SNOMEDCT_US,FN,Dimetindene maleate (substance),1739141,258334
7734218,713653005,SNOMEDCT_US,PT,Glucosidase,1739148,4870
7734219,713653005,SNOMEDCT_US,FN,Glucosidase (substance),1739148,4870
7734242,714566008,SNOMEDCT_US,PT,Heparin sodium,314659,9877
7734243,714566008,SNOMEDCT_US,FN,Heparin sodium (product),314659,9877
7734246,714426007,SNOMEDCT_US,PT,Hepatitis C virus NS3/4A protease inhibitor,1112461,1742950
7734247,714427003,SNOMEDCT_US,PT,Hepatitis C virus NS3/4A protease inhibitor,1112461,1742950
7734248,714427003,SNOMEDCT_US,FN,Hepatitis C virus NS3/4A protease inhibitor (product),1112461,1742950
7734249,714426007,SNOMEDCT_US,FN,Hepatitis C virus NS3/4A protease inhibitor (substance),1112461,1742950
7734293,395991008,SNOMEDCT_US,PT,Imidazoline receptor agonist,1431388,152965
7734294,395991008,SNOMEDCT_US,FN,Imidazoline receptor agonist (substance),1431388,152965
7734408,712887006,SNOMEDCT_US,SY,Muscarinic agonist,1437128,71644
7734420,712888001,SNOMEDCT_US,SY,Nicotinic agonist,1437126,71645
7734466,714770002,SNOMEDCT_US,PT,Oral form abacavir + dolutegravir + lamivudine,1736930,1546884
7734467,714770002,SNOMEDCT_US,FN,Oral form abacavir + dolutegravir + lamivudine (product),1736930,1546884
7734468,714224008,SNOMEDCT_US,PT,Oral form abacavir + lamivudine,1736933,1163060
7734469,714224008,SNOMEDCT_US,FN,Oral form abacavir + lamivudine (product),1736933,1163060
7734486,714210009,SNOMEDCT_US,PT,Oral form artemether + lumefantrine,1736935,1158266
7734487,714210009,SNOMEDCT_US,FN,Oral form artemether + lumefantrine (product),1736935,1158266
7734494,714774006,SNOMEDCT_US,PT,Oral form atazanavir + cobicistat,1736937,1601650
7734495,714774006,SNOMEDCT_US,FN,Oral form atazanavir + cobicistat (product),1736937,1601650
7734498,713226004,SNOMEDCT_US,PT,Oral form bendroflumethiazide + nadolol,1736938,1156023
7734499,713226004,SNOMEDCT_US,FN,Oral form bendroflumethiazide + nadolol (product),1736938,1156023
7734508,714780003,SNOMEDCT_US,PT,Oral form canagliflozin + metformin,1736940,1545146
7734509,714780003,SNOMEDCT_US,FN,Oral form canagliflozin + metformin (product),1736940,1545146
7734512,714558004,SNOMEDCT_US,PT,Oral form carbidopa + levodopa,1736941,1155774
7734513,714558004,SNOMEDCT_US,FN,Oral form carbidopa + levodopa (product),1736941,1155774
7734538,714776008,SNOMEDCT_US,PT,Oral form cobicistat + darunavir,1736942,1600701
7734539,714776008,SNOMEDCT_US,FN,Oral form cobicistat + darunavir (product),1736942,1600701
7734580,714391007,SNOMEDCT_US,PT,Oral form ethambutol + isoniazid,1736946,1156820
7734581,714391007,SNOMEDCT_US,FN,Oral form ethambutol + isoniazid (product),1736946,1156820
7734616,714603005,SNOMEDCT_US,PT,Oral form iodine + potassium iodide,1736951,1158039
7734617,714603005,SNOMEDCT_US,FN,Oral form iodine + potassium iodide (product),1736951,1158039
7734620,713917006,SNOMEDCT_US,PT,Oral form isoniazid + rifampicin,1736953,1161348
7734621,713917006,SNOMEDCT_US,FN,Oral form isoniazid + rifampicin (product),1736953,1161348
7734629,714405007,SNOMEDCT_US,PT,Oral form lamivudine + nevirapine + stavudine,1736954,1162810
7734630,714405007,SNOMEDCT_US,FN,Oral form lamivudine + nevirapine + stavudine (product),1736954,1162810
7734631,714531006,SNOMEDCT_US,PT,Oral form lamivudine + nevirapine + zidovudine,1736955,1162810
7734632,714531006,SNOMEDCT_US,FN,Oral form lamivudine + nevirapine + zidovudine (product),1736955,1162810
7734633,714532004,SNOMEDCT_US,PT,Oral form lamivudine + zidovudine,1736956,1162816
7734634,714532004,SNOMEDCT_US,FN,Oral form lamivudine + zidovudine (product),1736956,1162816
7734637,713984005,SNOMEDCT_US,PT,Oral form ledipasvir + sofosbuvir,1736957,1591939
7734638,713984005,SNOMEDCT_US,FN,Oral form ledipasvir + sofosbuvir (product),1736957,1591939
7734649,714408009,SNOMEDCT_US,PT,Oral form lopinavir + ritonavir,1736959,1163858
7734650,714408009,SNOMEDCT_US,FN,Oral form lopinavir + ritonavir (product),1736959,1163858
7734685,714431009,SNOMEDCT_US,PT,Oral form ombitasvir + paritaprevir + ritonavir,1736961,1597375
7734686,714431009,SNOMEDCT_US,FN,Oral form ombitasvir + paritaprevir + ritonavir (product),1736961,1597375
7734793,392421004,SNOMEDCT_US,PT,Otic form ofloxacin,387905,1160453
7734794,392421004,SNOMEDCT_US,FN,Otic form ofloxacin (product),387905,1160453
7735046,714682003,SNOMEDCT_US,PT,Phosphodiesterase 4 inhibitor,1464108,1742684
7735047,714682003,SNOMEDCT_US,FN,Phosphodiesterase 4 inhibitor (product),1464108,1742684
7735102,395883003,SNOMEDCT_US,SY,Recombinant human growth hormone,1029436,61148
7735126,317730008,SNOMEDCT_US,SY,Rectal form nitroglycerin,1159831,389176
7735249,669351000168109,SNOMEDCT_US,PT,Tanacetum parthenium extract,1738766,114203
7735250,669351000168109,SNOMEDCT_US,FN,Tanacetum parthenium extract (substance),1738766,114203
7736482,64597-311,MTHSPL,DP,ONZETRA KIT,1737653,1739337
7736848,69424-550,MTHSPL,DP,Witch Hazel 23 mg in 23 mL TOPICAL PATCH [Leaders Anti Aging First Ampoule Mask],1737843,1737841
7736849,69424-570,MTHSPL,DP,Witch Hazel 23 mg in 23 mL TOPICAL PATCH [Leaders Aquatoning First Ampoule Mask],1737842,1737841
7737058,47682-257,MTHSPL,DP,HYDROGEN PEROXIDE 43.275 g in 1 L TOPICAL SPRAY [MediFirst Hydrogen Peroxide],91349,283420
7737102,69424-540,MTHSPL,DP,Witch Hazel 23 mg in 23 mL TOPICAL PATCH [Leaders Snail Treatment First Ampoule Mask],1738091,1737841
7737345,0409-4142,MTHSPL,DP,"Dopamine Hydrochloride 160 mg in 100 mL INTRAVENOUS INJECTION, SOLUTION",1292751,1743877
7737620,0603-0026,MTHSPL,DP,ASPIRIN 81 mg ORAL TABLET [Low Dose Aspirin],1738535,243670
7738232,0404-0018,MTHSPL,DP,"BENZOCAINE 11.4 g in 57 g DENTAL SPRAY, METERED [Benzo Jel]",1053444,1742420
7738421,69968-0165,MTHSPL,DP,Aveeno Baby Essential Daily Care Baby and Mommy Gift Set KIT,1739156,1363560
7741942,55910-942,MTHSPL,DP,PYRITHIONE ZINC 1 g in 1 mL TOPICAL SHAMPOO [2 in 1 Dandruff],1741138,1656627
